x,pdf_class,pdf_function,moment,class_value,function_value,class_samples,function_samples,mixture_type
,,,,,,-0.391003,1.17595,samples
,,,,,,0.698698,0.0204524,samples
,,,,,,-0.933966,3.84805,samples
,,,,,,1.17579,1.67599,samples
,,,,,,-0.318977,-0.314388,samples
,,,,,,0.907064,0.0406923,samples
,,,,,,1.21799,0.452193,samples
,,,,,,-1.40645,-0.606499,samples
,,,,,,3.3974,-0.172363,samples
,,,,,,0.85756,-0.0012382,samples
,,,,,,-0.992045,-1.0538,samples
,,,,,,-0.0959598,0.0923687,samples
,,,,,,0.132067,-1.09254,samples
,,,,,,4.35159,0.905649,samples
,,,,,,-0.0153724,1.18906,samples
,,,,,,1.36205,0.524092,samples
,,,,,,3.81413,2.41056,samples
,,,,,,-0.812908,-0.0423401,samples
,,,,,,3.71512,-0.729344,samples
,,,,,,-0.181728,0.212754,samples
,,,,,,0.0159103,-0.992869,samples
,,,,,,-0.470745,0.795425,samples
,,,,,,0.134117,0.585324,samples
,,,,,,1.80808,2.17441,samples
,,,,,,-0.394484,0.818942,samples
,,,,,,-0.470431,0.949299,samples
,,,,,,1.96926,1.84057,samples
,,,,,,0.0310892,1.25994,samples
,,,,,,1.63654,1.52058,samples
,,,,,,1.05851,1.79779,samples
,,,,,,0.20733,4.48446,samples
,,,,,,1.54793,-0.301154,samples
,,,,,,-1.29242,1.17185,samples
,,,,,,-0.0945493,-0.909971,samples
,,,,,,2.26823,0.914479,samples
,,,,,,1.21103,0.755968,samples
,,,,,,1.05914,-2.93708,samples
,,,,,,-0.465684,2.94661,samples
,,,,,,2.06218,-0.334672,samples
,,,,,,-0.195596,-0.271122,samples
,,,,,,2.41466,0.487947,samples
,,,,,,5.09586,-3.53332,samples
,,,,,,-0.584834,3.44541,samples
,,,,,,0.989227,0.505929,samples
,,,,,,1.8109,1.25656,samples
,,,,,,-0.485821,-0.333777,samples
,,,,,,0.277675,-0.0817862,samples
,,,,,,-0.396598,-0.523724,samples
,,,,,,-0.846453,2.77517,samples
,,,,,,0.702018,-1.05044,samples
,,,,,,1.06863,-0.228959,samples
,,,,,,1.60881,0.583614,samples
,,,,,,0.0294395,1.24075,samples
,,,,,,-0.713565,-1.38555,samples
,,,,,,-0.835749,0.0166003,samples
,,,,,,-0.639602,1.86549,samples
,,,,,,-0.873151,-0.460354,samples
,,,,,,3.97845,0.746328,samples
,,,,,,0.37628,0.345777,samples
,,,,,,0.40228,-0.543208,samples
,,,,,,1.02836,1.29165,samples
,,,,,,-0.471575,-0.0995244,samples
,,,,,,1.02845,3.413,samples
,,,,,,-1.59293,0.578275,samples
,,,,,,2.55535,5.01935,samples
,,,,,,0.651576,3.53747,samples
,,,,,,1.2068,-0.129378,samples
,,,,,,-2.19131,-0.783902,samples
,,,,,,0.307094,0.0379068,samples
,,,,,,1.65195,2.77534,samples
,,,,,,-0.0284984,0.751031,samples
,,,,,,3.40404,-0.085183,samples
,,,,,,-0.156908,4.60189,samples
,,,,,,2.05888,1.4226,samples
,,,,,,0.195819,1.26327,samples
,,,,,,0.572869,0.716003,samples
,,,,,,0.14478,2.3501,samples
,,,,,,0.328502,-0.814889,samples
,,,,,,0.720795,0.14961,samples
,,,,,,-0.414272,0.506589,samples
,,,,,,0.253697,-0.162379,samples
,,,,,,2.75256,0.498525,samples
,,,,,,0.620873,-0.148082,samples
,,,,,,-0.47324,3.06421,samples
,,,,,,-0.492033,1.02257,samples
,,,,,,-0.103898,2.84136,samples
,,,,,,0.111586,1.65882,samples
,,,,,,-0.658245,-0.200125,samples
,,,,,,-0.0431387,-0.41707,samples
,,,,,,2.80456,1.69913,samples
,,,,,,2.10566,1.58894,samples
,,,,,,-0.866793,0.0490092,samples
,,,,,,-0.406978,1.46174,samples
,,,,,,-1.38069,2.03014,samples
,,,,,,0.607395,1.37851,samples
,,,,,,1.05685,2.55098,samples
,,,,,,4.0569,0.736954,samples
,,,,,,-0.174921,0.104621,samples
,,,,,,-1.18586,-0.667486,samples
,,,,,,3.30315,0.544088,samples
,,,,,,0.041683,1.25745,samples
,,,,,,-2.38261,0.848888,samples
,,,,,,-0.277767,1.64579,samples
,,,,,,-0.0862439,0.615043,samples
,,,,,,5.30389,0.402063,samples
,,,,,,1.943,2.66899,samples
,,,,,,0.512776,0.715179,samples
,,,,,,1.68618,0.713052,samples
,,,,,,0.561952,1.2535,samples
,,,,,,2.39164,-0.595944,samples
,,,,,,0.952777,4.05464,samples
,,,,,,2.28956,0.825774,samples
,,,,,,0.164716,3.78297,samples
,,,,,,0.554331,0.779987,samples
,,,,,,1.17146,1.70656,samples
,,,,,,-0.226871,1.44135,samples
,,,,,,3.24175,-1.6943,samples
,,,,,,-0.743118,-0.221565,samples
,,,,,,-0.115737,0.216851,samples
,,,,,,0.663645,2.86471,samples
,,,,,,1.27376,2.22269,samples
,,,,,,1.05352,1.3028,samples
,,,,,,1.01593,1.57343,samples
,,,,,,1.7922,-0.445541,samples
,,,,,,-0.860739,-0.273272,samples
,,,,,,-0.50777,1.99228,samples
,,,,,,-0.623257,-0.286844,samples
,,,,,,2.22317,0.14015,samples
,,,,,,0.683509,1.34805,samples
,,,,,,-0.860691,2.05995,samples
,,,,,,-1.0139,5.00116,samples
,,,,,,0.540772,2.53187,samples
,,,,,,0.733564,-0.407064,samples
,,,,,,0.553558,-0.341559,samples
,,,,,,-0.549152,0.384704,samples
,,,,,,1.91372,0.758425,samples
,,,,,,6.21133,0.0261702,samples
,,,,,,0.266414,4.12674,samples
,,,,,,0.983195,-0.84093,samples
,,,,,,1.18604,3.77202,samples
,,,,,,-0.76138,0.253014,samples
,,,,,,3.21479,0.0229697,samples
,,,,,,1.65016,2.62707,samples
,,,,,,2.08337,4.07544,samples
,,,,,,1.44447,3.07116,samples
,,,,,,-0.245736,-0.234958,samples
,,,,,,0.533813,-0.906816,samples
,,,,,,1.82751,-0.137539,samples
,,,,,,-0.196301,1.91639,samples
,,,,,,3.02555,0.547271,samples
,,,,,,3.1239,-0.195312,samples
,,,,,,3.90555,1.23794,samples
,,,,,,2.32943,0.698291,samples
,,,,,,3.10866,3.46832,samples
,,,,,,0.419592,4.9163,samples
,,,,,,1.54626,1.28516,samples
,,,,,,0.513763,-0.768275,samples
,,,,,,1.76853,3.11643,samples
,,,,,,0.0924995,2.43188,samples
,,,,,,-0.721254,1.3852,samples
,,,,,,3.32729,-0.578914,samples
,,,,,,4.54753,-0.785729,samples
,,,,,,-0.994656,0.805827,samples
,,,,,,0.278522,0.131694,samples
,,,,,,0.984459,0.887392,samples
,,,,,,0.753486,2.31296,samples
,,,,,,0.278618,4.01282,samples
,,,,,,-0.0277976,2.46388,samples
,,,,,,0.940993,-0.698654,samples
,,,,,,3.08154,4.21375,samples
,,,,,,3.46713,-0.431255,samples
,,,,,,-0.578024,1.20237,samples
,,,,,,-0.908897,0.237073,samples
,,,,,,3.10712,3.48175,samples
,,,,,,-0.2101,2.98536,samples
,,,,,,-1.08692,0.393555,samples
,,,,,,1.21903,4.67006,samples
,,,,,,-0.401706,-1.64128,samples
,,,,,,0.901696,0.632068,samples
,,,,,,-1.14057,3.65436,samples
,,,,,,3.96639,2.49483,samples
,,,,,,-0.638002,-0.724234,samples
,,,,,,1.50853,0.206506,samples
,,,,,,3.06763,-0.466768,samples
,,,,,,1.6074,1.00105,samples
,,,,,,0.221941,0.908688,samples
,,,,,,-0.0459359,-0.355736,samples
,,,,,,2.83918,-0.138398,samples
,,,,,,0.597414,4.61376,samples
,,,,,,-0.00292662,2.61293,samples
,,,,,,1.33067,-0.0591035,samples
,,,,,,2.185,-0.360592,samples
,,,,,,-0.415697,0.137133,samples
,,,,,,0.557493,0.353629,samples
,,,,,,1.35288,2.56519,samples
,,,,,,-1.2265,-1.18469,samples
,,,,,,0.0106882,1.65838,samples
,,,,,,-0.187678,0.603718,samples
,,,,,,0.447927,1.8959,samples
,,,,,,3.88199,2.27837,samples
,,,,,,-1.27032,3.24356,samples
,,,,,,0.31292,-0.196673,samples
,,,,,,0.843952,5.96366,samples
,,,,,,-0.589543,-0.119797,samples
,,,,,,0.640421,2.8946,samples
,,,,,,0.678788,2.41089,samples
,,,,,,0.542818,3.36458,samples
,,,,,,-1.62971,-0.871297,samples
,,,,,,-0.918491,3.37765,samples
,,,,,,0.468217,0.0992378,samples
,,,,,,-0.279556,1.87238,samples
,,,,,,0.302282,0.831076,samples
,,,,,,0.747899,-0.102038,samples
,,,,,,0.182205,0.83518,samples
,,,,,,-0.475452,-0.0957552,samples
,,,,,,1.5798,3.70688,samples
,,,,,,-0.720768,0.239196,samples
,,,,,,-0.172014,-1.21745,samples
,,,,,,-0.173832,0.198945,samples
,,,,,,4.43806,0.450594,samples
,,,,,,-0.110398,1.85446,samples
,,,,,,1.19659,2.53836,samples
,,,,,,0.25643,3.83633,samples
,,,,,,-0.281132,-1.02625,samples
,,,,,,0.395786,-0.485876,samples
,,,,,,0.723996,-0.483079,samples
,,,,,,0.340144,0.501423,samples
,,,,,,-0.0738005,-0.48305,samples
,,,,,,2.44388,1.62021,samples
,,,,,,1.90813,-0.94125,samples
,,,,,,0.158739,-0.186793,samples
,,,,,,3.19483,4.1112,samples
,,,,,,1.99415,2.37967,samples
,,,,,,4.66134,1.44827,samples
,,,,,,1.16861,-0.183382,samples
,,,,,,4.70575,2.77018,samples
,,,,,,-0.453005,4.72096,samples
,,,,,,1.62464,1.82902,samples
,,,,,,-0.348239,-0.201758,samples
,,,,,,1.09455,1.70067,samples
,,,,,,2.89585,-0.344592,samples
,,,,,,-0.540646,1.65753,samples
,,,,,,2.62584,-0.319728,samples
,,,,,,0.820915,-0.861766,samples
,,,,,,0.433949,1.30647,samples
,,,,,,-0.0875098,0.496417,samples
,,,,,,0.930652,0.531488,samples
,,,,,,3.28084,2.69199,samples
,,,,,,-1.0618,-0.77592,samples
,,,,,,3.35758,-0.0644627,samples
,,,,,,3.08564,0.605089,samples
,,,,,,-1.25942,-0.194351,samples
,,,,,,-1.17933,-0.509884,samples
,,,,,,0.443106,-0.0357773,samples
,,,,,,-1.0601,1.47054,samples
,,,,,,0.163017,0.952097,samples
,,,,,,0.448139,3.03236,samples
,,,,,,0.688777,-1.74961,samples
,,,,,,0.932882,0.486967,samples
,,,,,,-0.701675,2.81345,samples
,,,,,,2.93643,0.785729,samples
,,,,,,-0.250317,-1.89204,samples
,,,,,,-0.157437,-1.36719,samples
,,,,,,0.161562,0.870197,samples
,,,,,,-0.698845,0.0840269,samples
,,,,,,1.44089,0.00972429,samples
,,,,,,0.0582396,1.66675,samples
,,,,,,2.60456,0.10204,samples
,,,,,,3.4958,-0.127812,samples
,,,,,,0.0466864,4.19895,samples
,,,,,,1.0491,0.492918,samples
,,,,,,0.558464,-0.718301,samples
,,,,,,-0.0482526,2.7215,samples
,,,,,,-1.08113,-0.871526,samples
,,,,,,-0.0384715,1.87447,samples
,,,,,,1.65597,0.463996,samples
,,,,,,-0.408312,-1.92584,samples
,,,,,,-1.60776,1.07532,samples
,,,,,,0.45096,-0.959097,samples
,,,,,,-0.118775,-0.597765,samples
,,,,,,-0.135944,-0.422615,samples
,,,,,,0.56856,1.77234,samples
,,,,,,0.267535,-0.557785,samples
,,,,,,1.7792,1.12506,samples
,,,,,,0.197158,-1.09584,samples
,,,,,,2.51286,1.66884,samples
,,,,,,0.130395,-2.21622,samples
,,,,,,2.79157,-0.669855,samples
,,,,,,2.68029,3.58539,samples
,,,,,,-0.184262,0.147509,samples
,,,,,,1.94631,1.22754,samples
,,,,,,1.8524,-0.215016,samples
,,,,,,-0.726941,-1.09087,samples
,,,,,,0.422939,2.92678,samples
,,,,,,-0.379346,-1.29801,samples
,,,,,,2.31748,-0.62815,samples
,,,,,,-1.02039,3.3606,samples
,,,,,,0.668255,1.0493,samples
,,,,,,-0.0444109,-0.625162,samples
,,,,,,-0.481452,-0.911428,samples
,,,,,,1.30352,0.203209,samples
,,,,,,4.1891,0.931557,samples
,,,,,,2.8679,0.204116,samples
,,,,,,1.82498,0.0623721,samples
,,,,,,3.8613,0.310998,samples
,,,,,,-0.123601,0.706509,samples
,,,,,,-0.358662,-0.37858,samples
,,,,,,2.88621,-0.308057,samples
,,,,,,0.179885,1.32026,samples
,,,,,,-0.444737,1.14081,samples
,,,,,,0.547833,-0.594461,samples
,,,,,,-0.120204,2.6591,samples
,,,,,,1.77674,4.31771,samples
,,,,,,2.89628,-0.621784,samples
,,,,,,3.37755,-0.427438,samples
,,,,,,0.764444,2.41068,samples
,,,,,,0.559001,0.493351,samples
,,,,,,3.86576,2.00471,samples
,,,,,,0.59665,3.04759,samples
,,,,,,-0.764369,4.86781,samples
,,,,,,1.39991,2.0237,samples
,,,,,,0.500193,0.829746,samples
,,,,,,-1.45232,0.046447,samples
,,,,,,1.49937,-0.251475,samples
,,,,,,-0.120493,-0.445653,samples
,,,,,,0.161649,2.98777,samples
,,,,,,1.68513,0.483459,samples
,,,,,,-0.265026,0.944946,samples
,,,,,,2.32312,-0.279484,samples
,,,,,,-0.161745,-0.696848,samples
,,,,,,0.60231,2.11487,samples
,,,,,,0.767201,1.34386,samples
,,,,,,2.11648,2.2218,samples
,,,,,,2.09337,-0.175826,samples
,,,,,,1.90349,-0.0474925,samples
,,,,,,-0.0604608,3.84366,samples
,,,,,,-0.162266,1.37869,samples
,,,,,,1.92306,0.857796,samples
