x,pdf_class,pdf_function,moment,class_value,function_value,class_samples,function_samples,data_size
1.68,0.35388,0.352101,,,,,10000
1.76,0.300198,0.255948,,,,,10000
1.84,0.300198,0.255948,,,,,10000
1.92,0.219674,0.231736,,,,,10000
2,0.219674,0.231736,,,,,10000
2.08,0.175881,0.172938,,,,,10000
2.16,0.142682,0.172938,,,,,10000
2.24,0.142682,0.133508,,,,,10000
2.32,0.0918252,0.133508,,,,,10000
2.4,0.0918252,0.108605,,,,,10000
2.48,0.0784046,0.0712503,,,,,10000
2.56,0.0784046,0.0712503,,,,,10000
2.64,0.0494443,0.052573,,,,,10000
2.72,0.0268412,0.052573,,,,,10000
2.8,0.0268412,0.02767,,,,,10000
2.88,0.0218968,0.02767,,,,,10000
2.96,0.0218968,0.0242113,,,,,10000
3.04,0.014127,0.0242113,,,,,10000
3.12,0.014127,0.011068,,,,,10000
3.2,0.016246,0.005534,,,,,10000
3.28,0.016246,0.005534,,,,,10000
3.36,0.00776982,0.00484225,,,,,10000
3.44,0.00565078,0.00484225,,,,,10000
3.52,0.00565078,0.00484225,,,,,10000
3.6,0.00423809,0.00484225,,,,,10000
3.68,0.00423809,0.00207525,,,,,10000
3.76,0.00211904,0.00207525,,,,,10000
3.84,0.00211904,0.002767,,,,,10000
3.92,0,0.002767,,,,,10000
,,,Среднее,0.993368,1.01402,,,10000
,,,Дисперсия,0.601054,0.604822,,,10000
,,,Асимметрия,-0.0120757,-0.0321882,,,10000
,,,Эксцесс,0.494033,0.420017,,,10000
,,,,,,1.46118,0.996738,10000
,,,,,,2.69238,0.681215,10000
,,,,,,2.11549,1.19391,10000
,,,,,,1.17441,1.0339,10000
,,,,,,0.836339,0.459075,10000
,,,,,,1.58446,1.80896,10000
,,,,,,1.24493,0.663239,10000
,,,,,,0.9062,-0.670833,10000
,,,,,,1.14774,0.444843,10000
,,,,,,1.24278,0.702066,10000
,,,,,,1.67383,-1.59131,10000
,,,,,,0.148983,1.78088,10000
,,,,,,1.00977,1.0259,10000
,,,,,,0.733956,0.398855,10000
,,,,,,1.44518,0.877085,10000
,,,,,,-0.694888,2.25622,10000
,,,,,,0.791582,0.349888,10000
,,,,,,0.567439,0.597866,10000
,,,,,,1.48443,1.31834,10000
,,,,,,-0.240104,0.81969,10000
,,,,,,-0.134551,0.394318,10000
,,,,,,0.880221,1.41922,10000
,,,,,,0.488294,0.357959,10000
,,,,,,0.965849,1.6581,10000
,,,,,,1.48113,0.00930996,10000
,,,,,,2.24396,0.880289,10000
,,,,,,0.278128,2.42443,10000
,,,,,,0.905591,0.259065,10000
,,,,,,0.0211096,1.58065,10000
,,,,,,1.0321,1.0292,10000
,,,,,,0.491975,1.4177,10000
,,,,,,3.82561,0.0511972,10000
,,,,,,1.83501,1.29025,10000
,,,,,,1.3725,1.4727,10000
,,,,,,0.840431,1.49553,10000
,,,,,,1.43103,2.35387,10000
,,,,,,0.473946,0.644844,10000
,,,,,,0.591398,1.46479,10000
,,,,,,2.15602,-0.736225,10000
,,,,,,0.623452,0.974672,10000
,,,,,,1.01571,0.205258,10000
,,,,,,-1.17052,0.806268,10000
,,,,,,1.2294,0.839093,10000
,,,,,,0.177038,1.24309,10000
,,,,,,1.28052,2.41533,10000
,,,,,,0.204837,0.908475,10000
,,,,,,1.97118,0.0858963,10000
,,,,,,0.0714041,1.2591,10000
,,,,,,1.22631,1.31317,10000
,,,,,,1.06966,1.0885,10000
,,,,,,1.70593,2.14666,10000
,,,,,,1.46786,0.849157,10000
,,,,,,1.0058,1.93618,10000
,,,,,,1.19486,0.738661,10000
,,,,,,1.5443,2.08827,10000
,,,,,,1.78998,0.852237,10000
,,,,,,2.20078,2.47084,10000
,,,,,,0.531153,2.12491,10000
,,,,,,2.26852,2.07631,10000
,,,,,,-0.220351,1.71143,10000
,,,,,,1.41354,1.49961,10000
,,,,,,0.71806,0.474752,10000
,,,,,,0.829545,0.760906,10000
,,,,,,1.29843,0.733738,10000
,,,,,,1.32549,1.05531,10000
,,,,,,0.408855,0.201062,10000
,,,,,,0.894164,0.408947,10000
,,,,,,0.186308,1.18529,10000
,,,,,,0.812864,1.22464,10000
,,,,,,0.651933,0.529337,10000
,,,,,,0.58704,0.804407,10000
,,,,,,1.12944,1.19331,10000
,,,,,,0.0601465,-0.698807,10000
,,,,,,0.966516,1.72607,10000
,,,,,,1.26783,1.63864,10000
,,,,,,0.909056,0.763828,10000
,,,,,,2.61637,1.49757,10000
,,,,,,1.10302,0.811105,10000
,,,,,,-0.0389485,1.7167,10000
,,,,,,-0.38987,1.27035,10000
,,,,,,0.919132,-0.12664,10000
,,,,,,1.2373,0.0818658,10000
,,,,,,1.10207,1.25279,10000
,,,,,,1.65978,1.49724,10000
,,,,,,0.412984,0.215721,10000
,,,,,,1.76476,1.04638,10000
,,,,,,1.27011,1.10236,10000
,,,,,,-1.97242,0.742598,10000
,,,,,,0.516054,1.20902,10000
,,,,,,1.11972,0.43368,10000
,,,,,,-0.802212,-1.6453,10000
,,,,,,2.0562,1.653,10000
,,,,,,0.467054,1.07135,10000
,,,,,,1.98444,0.583904,10000
,,,,,,1.41181,2.65491,10000
,,,,,,0.892742,0.704362,10000
,,,,,,0.641369,0.457408,10000
,,,,,,-0.335847,-1.38271,10000
,,,,,,0.413223,1.85254,10000
,,,,,,0.842376,-0.140417,10000
,,,,,,1.50926,-0.728379,10000
,,,,,,0.854606,0.273678,10000
,,,,,,0.750129,0.773331,10000
,,,,,,0.783991,1.42006,10000
,,,,,,0.765983,1.27511,10000
,,,,,,1.81455,1.12117,10000
,,,,,,1.02749,0.681514,10000
,,,,,,2.17874,-0.231982,10000
,,,,,,0.490392,0.326837,10000
,,,,,,1.18535,1.10547,10000
,,,,,,1.59057,1.05066,10000
,,,,,,0.304283,0.486921,10000
,,,,,,1.07836,0.342084,10000
,,,,,,0.0658152,2.42014,10000
,,,,,,1.38561,1.69708,10000
,,,,,,0.352171,1.65827,10000
,,,,,,0.905105,0.346053,10000
,,,,,,1.09907,0.44872,10000
,,,,,,0.353095,-0.101097,10000
,,,,,,1.49497,3.02107,10000
,,,,,,1.05912,1.27946,10000
,,,,,,0.539129,-0.0421764,10000
,,,,,,0.800224,0.509363,10000
,,,,,,2.05479,0.963179,10000
,,,,,,2.23286,0.878134,10000
,,,,,,0.117268,-0.048498,10000
,,,,,,1.38533,0.619537,10000
,,,,,,0.321712,0.677232,10000
,,,,,,1.11203,1.53793,10000
,,,,,,2.0277,1.46294,10000
,,,,,,1.1056,0.836964,10000
,,,,,,0.662586,1.2531,10000
,,,,,,1.85818,0.781018,10000
,,,,,,0.935707,0.48095,10000
,,,,,,1.164,1.9053,10000
,,,,,,1.53771,1.40939,10000
,,,,,,0.0622925,1.36153,10000
,,,,,,0.712126,0.601803,10000
,,,,,,1.39349,1.00774,10000
,,,,,,0.719086,2.66328,10000
,,,,,,0.390096,0.87585,10000
,,,,,,1.00422,0.163258,10000
,,,,,,-0.284324,0.397232,10000
,,,,,,2.61863,1.45459,10000
,,,,,,1.23853,0.613781,10000
,,,,,,0.805743,1.19892,10000
,,,,,,0.194343,1.31292,10000
,,,,,,1.02373,1.31504,10000
,,,,,,1.69923,1.47895,10000
,,,,,,-0.324106,1.25186,10000
,,,,,,1.42556,2.28757,10000
,,,,,,0.775236,1.96354,10000
,,,,,,1.97509,1.46845,10000
,,,,,,1.03314,0.346844,10000
,,,,,,-0.835462,-0.0492672,10000
,,,,,,0.779249,0.702618,10000
,,,,,,1.25567,0.628646,10000
,,,,,,-0.732644,0.504025,10000
,,,,,,0.579811,0.714565,10000
,,,,,,1.34743,1.38528,10000
,,,,,,0.527519,-0.0187691,10000
,,,,,,1.26955,0.557363,10000
,,,,,,1.19975,0.563229,10000
,,,,,,1.19735,0.750531,10000
,,,,,,0.956716,1.98565,10000
,,,,,,0.114763,0.104135,10000
,,,,,,1.15857,1.02802,10000
,,,,,,0.399788,1.30819,10000
,,,,,,1.00477,1.67437,10000
,,,,,,0.849831,1.01621,10000
,,,,,,1.06583,1.22367,10000
,,,,,,0.733812,0.429765,10000
,,,,,,0.569445,1.56619,10000
,,,,,,0.513188,1.06376,10000
,,,,,,0.884637,0.191407,10000
,,,,,,0.820608,-0.327463,10000
,,,,,,0.1872,1.43061,10000
,,,,,,1.31918,0.82693,10000
,,,,,,0.689075,1.1025,10000
,,,,,,0.552901,0.103451,10000
,,,,,,0.345274,2.50802,10000
,,,,,,0.478132,1.96406,10000
,,,,,,0.699496,1.24418,10000
,,,,,,1.40833,0.543526,10000
,,,,,,1.45133,1.11001,10000
,,,,,,0.986571,0.835153,10000
,,,,,,0.310315,0.800314,10000
,,,,,,0.797368,0.922658,10000
,,,,,,1.43123,0.356599,10000
,,,,,,0.235181,1.00233,10000
,,,,,,0.0990311,1.39234,10000
,,,,,,-0.304336,1.191,10000
,,,,,,1.47171,0.89307,10000
,,,,,,1.92271,1.62725,10000
,,,,,,0.388955,1.31006,10000
,,,,,,0.570753,1.00895,10000
,,,,,,0.597284,1.18005,10000
,,,,,,1.27288,1.14234,10000
,,,,,,1.25182,-0.396739,10000
,,,,,,0.273514,2.5879,10000
,,,,,,0.269859,1.56336,10000
,,,,,,1.04263,0.634059,10000
,,,,,,0.874712,2.57123,10000
,,,,,,0.768292,0.333327,10000
,,,,,,0.642527,0.562154,10000
,,,,,,1.42613,0.832191,10000
,,,,,,1.66812,1.21895,10000
,,,,,,-0.267654,1.19164,10000
,,,,,,0.849422,1.77662,10000
,,,,,,-0.420766,1.33699,10000
,,,,,,0.979407,1.83243,10000
,,,,,,-0.416517,2.93741,10000
,,,,,,0.222375,1.56286,10000
,,,,,,0.953099,2.35561,10000
,,,,,,0.843672,1.47235,10000
,,,,,,1.32537,0.609539,10000
,,,,,,1.08736,2.29104,10000
,,,,,,1.23897,1.90497,10000
,,,,,,0.597763,2.4467,10000
,,,,,,0.0574267,0.961481,10000
,,,,,,0.00359532,0.819943,10000
,,,,,,0.752536,1.42701,10000
,,,,,,0.953385,0.373495,10000
,,,,,,1.35251,1.11681,10000
,,,,,,0.20028,1.87168,10000
,,,,,,1.0477,1.41795,10000
,,,,,,2.09322,-0.0142276,10000
,,,,,,0.93158,1.51801,10000
,,,,,,1.41276,0.928822,10000
,,,,,,1.9619,0.354383,10000
,,,,,,2.4327,1.50945,10000
,,,,,,1.06687,1.59325,10000
,,,,,,-0.688298,1.50297,10000
,,,,,,2.19486,0.170367,10000
,,,,,,-0.0860742,0.895058,10000
,,,,,,0.523771,1.2577,10000
,,,,,,1.67909,1.64048,10000
,,,,,,1.87442,1.00846,10000
,,,,,,0.749363,0.869961,10000
,,,,,,0.509742,0.819695,10000
,,,,,,0.661883,1.39829,10000
,,,,,,2.15543,1.74565,10000
,,,,,,1.17183,0.699932,10000
,,,,,,1.55214,1.32468,10000
,,,,,,0.319123,1.34922,10000
,,,,,,0.844268,-0.0191089,10000
,,,,,,0.309272,1.24222,10000
,,,,,,1.39209,1.40618,10000
,,,,,,1.10472,0.761157,10000
,,,,,,1.48661,0.506302,10000
,,,,,,1.95012,-0.212787,10000
,,,,,,1.3369,1.07761,10000
,,,,,,1.51202,0.826131,10000
,,,,,,1.05793,1.4118,10000
,,,,,,1.56554,2.35519,10000
,,,,,,0.424015,1.31332,10000
,,,,,,0.919133,1.1838,10000
,,,,,,1.02666,0.403709,10000
,,,,,,1.18645,0.941126,10000
,,,,,,-0.152493,0.0502185,10000
,,,,,,1.00063,-0.0886813,10000
,,,,,,1.78205,1.36391,10000
,,,,,,1.74166,0.682791,10000
,,,,,,0.23355,1.85318,10000
,,,,,,0.741411,2.41273,10000
,,,,,,0.0553751,0.810291,10000
,,,,,,1.11259,0.390768,10000
,,,,,,0.858428,1.28475,10000
,,,,,,0.955362,1.55505,10000
,,,,,,1.61196,0.97377,10000
,,,,,,1.93569,-1.76502,10000
,,,,,,1.36018,-0.10479,10000
,,,,,,0.643704,-0.55395,10000
,,,,,,1.71954,1.401,10000
,,,,,,0.832955,1.07851,10000
,,,,,,1.54848,0.916064,10000
,,,,,,-0.809227,2.4184,10000
,,,,,,0.624063,1.78416,10000
,,,,,,1.74371,0.82387,10000
,,,,,,0.697807,0.888359,10000
,,,,,,1.83532,2.14396,10000
,,,,,,-0.147584,1.22408,10000
,,,,,,2.89073,0.660524,10000
,,,,,,1.90463,1.12554,10000
,,,,,,1.01703,0.938258,10000
,,,,,,1.15077,1.58208,10000
,,,,,,1.23947,0.874232,10000
,,,,,,-0.69224,1.35012,10000
,,,,,,1.52515,-0.732871,10000
,,,,,,0.0160489,0.026785,10000
,,,,,,0.642179,0.462149,10000
,,,,,,1.40303,0.59998,10000
,,,,,,1.8479,1.5911,10000
,,,,,,2.27459,0.982912,10000
,,,,,,0.413276,-0.118087,10000
,,,,,,1.15789,0.642205,10000
,,,,,,2.1894,0.973943,10000
,,,,,,0.14545,1.13032,10000
,,,,,,0.947248,-0.1011,10000
,,,,,,0.793869,1.70275,10000
,,,,,,1.6882,0.244107,10000
,,,,,,0.644113,0.804513,10000
,,,,,,-0.124733,1.63646,10000
,,,,,,0.0831323,1.68686,10000
,,,,,,1.77455,2.23853,10000
,,,,,,0.472585,0.255521,10000
,,,,,,1.84917,0.755211,10000
,,,,,,1.24533,0.4094,10000
,,,,,,1.16665,3.23702,10000
,,,,,,0.964988,-0.0392402,10000
,,,,,,1.58967,2.20802,10000
,,,,,,0.47923,1.19769,10000
,,,,,,1.67433,0.570145,10000
,,,,,,1.29793,0.580911,10000
,,,,,,-0.017993,1.06212,10000
,,,,,,1.66837,1.72918,10000
,,,,,,2.37081,1.66658,10000
,,,,,,1.70154,-0.833455,10000
,,,,,,0.457545,1.83037,10000
,,,,,,0.199755,1.51397,10000
,,,,,,1.12506,1.22395,10000
,,,,,,-0.579565,2.39905,10000
,,,,,,0.833284,0.712304,10000
,,,,,,0.590178,1.43151,10000
,,,,,,0.905088,2.0313,10000
,,,,,,0.966666,0.276255,10000
,,,,,,1.24075,3.21748,10000
,,,,,,0.993776,1.62434,10000
,,,,,,0.924697,0.738517,10000
,,,,,,0.931861,1.0495,10000
,,,,,,0.373926,1.58302,10000
,,,,,,1.39878,-0.604377,10000
,,,,,,-0.805991,0.773925,10000
,,,,,,0.775867,0.750028,10000
,,,,,,1.61159,1.35846,10000
,,,,,,1.8897,1.75275,10000
,,,,,,0.0650531,0.778114,10000
,,,,,,2.28786,0.9341,10000
,,,,,,0.994952,-0.0737948,10000
,,,,,,0.15696,0.95605,10000
,,,,,,0.325499,1.49641,10000
,,,,,,-0.202507,0.871307,10000
,,,,,,1.03669,2.03879,10000
,,,,,,1.04853,1.66826,10000
,,,,,,2.48678,0.971302,10000
,,,,,,1.17397,0.767372,10000
,,,,,,0.400833,1.3821,10000
,,,,,,0.824763,2.07427,10000
,,,,,,0.934763,1.02557,10000
,,,,,,0.343757,1.05284,10000
,,,,,,1.73273,1.37671,10000
,,,,,,0.617642,1.1302,10000
,,,,,,0.815248,0.625119,10000
,,,,,,0.963636,1.60607,10000
,,,,,,-1.01736,1.49273,10000
,,,,,,-0.0113628,1.07256,10000
,,,,,,1.2218,0.78918,10000
,,,,,,1.48925,1.71982,10000
,,,,,,0.677261,0.301613,10000
,,,,,,0.218992,0.382527,10000
,,,,,,0.539011,1.56942,10000
,,,,,,1.77384,0.913232,10000
,,,,,,1.16794,1.23027,10000
,,,,,,2.51525,2.80803,10000
,,,,,,0.217845,1.43687,10000
,,,,,,-0.252959,0.92786,10000
,,,,,,0.936505,0.387697,10000
,,,,,,2.66894,2.02585,10000
,,,,,,2.12705,2.61019,10000
,,,,,,0.913193,1.71027,10000
,,,,,,-0.175489,1.14381,10000
,,,,,,0.301189,0.709242,10000
,,,,,,0.499701,0.715668,10000
,,,,,,2.45383,1.06507,10000
,,,,,,1.27807,1.62971,10000
,,,,,,1.39793,2.16356,10000
,,,,,,0.976452,1.35875,10000
,,,,,,1.97534,0.578557,10000
,,,,,,1.41495,0.490603,10000
,,,,,,0.419933,0.743428,10000
,,,,,,1.52757,0.153992,10000
,,,,,,0.621717,0.661874,10000
,,,,,,0.362333,-0.201497,10000
,,,,,,2.52304,1.7797,10000
,,,,,,0.325392,1.83466,10000
,,,,,,0.753757,0.905023,10000
,,,,,,0.908827,1.23878,10000
,,,,,,0.769644,0.17549,10000
,,,,,,2.48465,-0.944338,10000
,,,,,,1.27462,0.456016,10000
,,,,,,1.62925,0.814102,10000
,,,,,,1.35627,-1.70521,10000
,,,,,,0.401226,1.55347,10000
,,,,,,0.974036,1.2624,10000
,,,,,,0.818606,0.247894,10000
,,,,,,0.923093,2.06481,10000
,,,,,,0.449787,0.0286089,10000
,,,,,,0.658739,2.1002,10000
,,,,,,1.84198,2.08215,10000
,,,,,,1.56848,0.862403,10000
,,,,,,1.54226,0.64772,10000
,,,,,,1.21394,0.907799,10000
,,,,,,1.24988,0.171014,10000
,,,,,,1.00314,0.985985,10000
,,,,,,0.610685,0.0876673,10000
,,,,,,1.55897,0.243493,10000
,,,,,,1.65853,1.3086,10000
,,,,,,1.11565,0.745852,10000
,,,,,,1.27201,0.563614,10000
,,,,,,0.120998,0.154673,10000
,,,,,,3.40206,1.14774,10000
,,,,,,1.26058,1.50541,10000
,,,,,,1.29697,0.974206,10000
,,,,,,1.59781,2.03775,10000
,,,,,,1.44719,0.92196,10000
,,,,,,0.0221676,1.74558,10000
,,,,,,1.57215,1.44543,10000
,,,,,,0.492497,0.83415,10000
,,,,,,1.15653,2.72501,10000
,,,,,,0.0595628,0.868091,10000
,,,,,,1.47536,1.74116,10000
,,,,,,-0.247878,0.757577,10000
,,,,,,1.22218,1.34507,10000
,,,,,,1.21209,1.40984,10000
,,,,,,1.65034,2.52126,10000
,,,,,,1.33796,2.20852,10000
,,,,,,1.03857,2.00856,10000
,,,,,,0.262412,1.49496,10000
,,,,,,0.85963,2.2292,10000
,,,,,,0.943993,0.0046268,10000
,,,,,,1.47875,-0.112894,10000
,,,,,,2.42633,1.34495,10000
,,,,,,1.02171,0.865197,10000
,,,,,,0.558412,-0.220456,10000
,,,,,,0.633891,1.0888,10000
,,,,,,1.77712,0.736441,10000
,,,,,,-0.803803,0.360197,10000
,,,,,,0.747378,1.74089,10000
,,,,,,1.16882,1.16495,10000
,,,,,,-0.0668499,0.939613,10000
,,,,,,1.04533,0.430679,10000
,,,,,,0.825154,2.05906,10000
,,,,,,1.36681,0.294434,10000
,,,,,,0.851474,3.03302,10000
,,,,,,1.22072,1.3073,10000
,,,,,,-0.0262752,0.924429,10000
,,,,,,0.763941,2.3132,10000
,,,,,,1.17702,0.569189,10000
,,,,,,1.61628,1.48034,10000
,,,,,,1.25853,0.380547,10000
,,,,,,0.784446,1.13354,10000
,,,,,,1.62662,1.30654,10000
,,,,,,2.07064,0.693841,10000
,,,,,,0.509862,0.599397,10000
,,,,,,0.928906,2.31022,10000
,,,,,,2.40281,1.69073,10000
,,,,,,-0.273615,0.878623,10000
,,,,,,-0.119049,0.880193,10000
,,,,,,0.205006,0.640757,10000
,,,,,,0.262638,0.586593,10000
,,,,,,0.45136,1.62514,10000
,,,,,,1.27603,0.71355,10000
,,,,,,-0.409198,-0.512624,10000
,,,,,,0.73646,0.351839,10000
,,,,,,0.0646498,0.563949,10000
,,,,,,0.813355,0.747269,10000
,,,,,,0.652734,2.01612,10000
,,,,,,0.196057,0.488974,10000
,,,,,,1.14515,1.02924,10000
,,,,,,-0.334966,0.814258,10000
,,,,,,1.18294,2.95341,10000
,,,,,,0.84032,0.575506,10000
,,,,,,1.50019,0.77214,10000
,,,,,,1.29371,-0.00315842,10000
,,,,,,0.119921,1.99374,10000
,,,,,,0.744551,0.724541,10000
,,,,,,0.468459,1.58773,10000
,,,,,,0.709498,0.983976,10000
,,,,,,1.3212,1.41387,10000
,,,,,,0.283196,1.5444,10000
,,,,,,0.63776,0.374583,10000
,,,,,,1.5187,-0.334557,10000
,,,,,,0.770526,-0.0890425,10000
,,,,,,0.618105,-0.0125089,10000
,,,,,,0.796772,0.901822,10000
,,,,,,1.94397,1.10463,10000
,,,,,,1.35425,1.72664,10000
,,,,,,0.543831,1.1595,10000
,,,,,,0.53882,1.06262,10000
,,,,,,3.59984,2.14946,10000
,,,,,,0.0688149,1.88756,10000
,,,,,,0.980386,0.24206,10000
,,,,,,0.446993,-0.194808,10000
,,,,,,0.885817,3.16603,10000
,,,,,,-0.807456,0.707249,10000
,,,,,,1.28927,1.39988,10000
,,,,,,-0.24002,2.43658,10000
,,,,,,0.151135,0.792093,10000
,,,,,,-0.419318,1.36898,10000
,,,,,,1.12963,0.62052,10000
,,,,,,0.105316,0.406165,10000
,,,,,,1.29549,1.34702,10000
,,,,,,1.78378,0.350474,10000
,,,,,,1.61102,1.7676,10000
,,,,,,-0.0787652,0.487209,10000
,,,,,,0.716471,0.318344,10000
,,,,,,0.692485,1.61196,10000
,,,,,,0.573565,1.86923,10000
,,,,,,0.856138,0.28694,10000
,,,,,,0.29195,2.07215,10000
,,,,,,0.387407,1.41695,10000
,,,,,,0.573476,0.915603,10000
,,,,,,-0.0249273,-0.148716,10000
,,,,,,1.48084,0.160277,10000
,,,,,,0.827738,1.27617,10000
,,,,,,0.940639,-0.000957375,10000
,,,,,,0.644406,1.09392,10000
,,,,,,0.229358,1.13856,10000
,,,,,,1.01127,-0.035653,10000
,,,,,,0.692219,1.09285,10000
,,,,,,0.685493,0.211992,10000
,,,,,,0.845147,-0.0254937,10000
,,,,,,0.259883,1.19059,10000
,,,,,,-0.0580812,0.284672,10000
,,,,,,0.284366,1.19604,10000
,,,,,,0.853846,1.37956,10000
,,,,,,-0.526746,1.8616,10000
,,,,,,1.80825,1.81651,10000
,,,,,,1.33687,1.34689,10000
,,,,,,0.316611,1.29747,10000
,,,,,,1.56775,1.89775,10000
,,,,,,0.33449,-0.00847378,10000
,,,,,,0.81376,0.590966,10000
,,,,,,2.42964,0.337662,10000
,,,,,,0.493012,0.412182,10000
,,,,,,0.366996,0.556486,10000
,,,,,,0.998862,0.534312,10000
,,,,,,1.68098,2.52414,10000
,,,,,,0.905397,1.1641,10000
,,,,,,1.16687,0.922153,10000
,,,,,,1.14577,0.692931,10000
,,,,,,0.278332,1.70747,10000
,,,,,,1.01191,0.913183,10000
,,,,,,2.05515,0.681387,10000
,,,,,,1.42265,0.980222,10000
,,,,,,0.902163,-1.02637,10000
,,,,,,1.13091,1.94113,10000
,,,,,,2.74876,0.447828,10000
,,,,,,3.3141,1.43738,10000
,,,,,,1.46548,0.980347,10000
,,,,,,0.529405,0.816172,10000
,,,,,,0.917223,0.892251,10000
,,,,,,1.1628,0.469466,10000
,,,,,,0.277386,0.869931,10000
,,,,,,0.295241,1.37566,10000
,,,,,,2.19348,0.415184,10000
,,,,,,1.7953,0.359631,10000
,,,,,,0.574489,1.49001,10000
,,,,,,1.17929,1.72921,10000
,,,,,,1.76781,0.420214,10000
,,,,,,1.71433,1.55018,10000
,,,,,,-0.0793878,0.835535,10000
,,,,,,1.08187,2.16194,10000
,,,,,,-0.000378549,1.44081,10000
,,,,,,1.93097,0.98446,10000
,,,,,,-1.46354,1.35728,10000
,,,,,,0.0188784,1.4657,10000
,,,,,,0.602566,1.64985,10000
,,,,,,1.24457,0.736497,10000
,,,,,,0.628478,2.39215,10000
,,,,,,0.519162,0.504845,10000
,,,,,,0.415401,2.73707,10000
,,,,,,0.869636,0.233856,10000
,,,,,,1.02864,-0.65284,10000
,,,,,,0.810433,0.477847,10000
,,,,,,3.11961,0.294678,10000
,,,,,,0.970617,0.00717953,10000
,,,,,,-0.095366,0.469843,10000
,,,,,,1.05062,1.32676,10000
,,,,,,0.645979,-0.223069,10000
,,,,,,2.03247,2.50482,10000
,,,,,,0.478205,0.596944,10000
,,,,,,0.995647,-0.259654,10000
,,,,,,1.48754,1.14994,10000
,,,,,,3.02117,0.328939,10000
,,,,,,2.29707,0.504499,10000
,,,,,,0.933894,1.81413,10000
,,,,,,1.03593,1.6063,10000
,,,,,,1.40199,-0.0773201,10000
,,,,,,0.119515,0.465768,10000
,,,,,,-0.584106,0.299656,10000
,,,,,,0.411723,0.172145,10000
,,,,,,0.5522,0.637734,10000
,,,,,,1.08561,0.942423,10000
,,,,,,1.53267,2.06882,10000
,,,,,,-0.103712,1.06081,10000
,,,,,,0.898941,0.197356,10000
,,,,,,1.04104,1.71487,10000
,,,,,,0.576045,0.560331,10000
,,,,,,1.58501,2.6067,10000
,,,,,,1.15221,2.36578,10000
,,,,,,1.50721,1.38328,10000
,,,,,,1.32192,2.67493,10000
,,,,,,1.18409,0.994803,10000
,,,,,,0.864689,0.826323,10000
,,,,,,1.59676,1.56015,10000
,,,,,,1.19307,0.0158714,10000
,,,,,,1.58584,0.846666,10000
,,,,,,1.15669,1.47983,10000
